Mon,Tue,Wed,Thu,Fri,Sat,Sun,listing_id
228.4,228.6,229.0,229.0,228.0,227.0,226.666666667,1054115.0
595.0,595.0,595.0,595.0,900.0,900.0,595.0,726437.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,3806630.0
65.0,65.0,65.0,65.0,65.0,65.0,65.0,66460.0
99.0,99.0,99.0,99.0,99.0,99.0,99.0,923053.0
64.7,64.7,64.7,64.7,69.387755102,69.375,64.7959183673,3937715.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,4462008.0
89.4358974359,89.4358974359,89.4358974359,89.4358974359,89.85,90.4102564103,88.4615384615,2102729.0
128.461538462,128.461538462,128.461538462,128.461538462,128.113207547,128.076923077,128.461538462,3282388.0
75.0,75.0,75.0,75.0,83.4615384615,83.431372549,75.0,3544533.0
160.0,160.0,160.0,160.0,160.0,160.0,160.0,4632143.0
102.272727273,102.272727273,102.272727273,102.272727273,102.222222222,102.727272727,102.272727273,2037221.0
240.0,240.0,240.0,240.0,300.0,300.0,240.0,2561514.0
175.0,175.0,175.0,175.0,175.0,175.0,175.0,3479019.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,2168303.0
45.0,45.0,45.0,45.0,55.0,55.0,45.0,1971699.0
58.0,58.0,58.0,58.0,58.0,58.0,58.0,792061.0
87.9230769231,87.9230769231,87.9230769231,87.9230769231,87.8113207547,87.7884615385,87.9230769231,2102783.0
240.490196078,240.196078431,246.176470588,249.019607843,247.169811321,241.442307692,241.960784314,398850.0
175.0,175.0,175.0,175.0,183.0,175.0,175.0,2032555.0
175.0,175.0,175.0,175.0,175.0,175.0,175.0,3544581.0
59.0,59.0,59.0,59.0,59.8,59.8163265306,59.0,456280.0
89.8076923077,90.0,90.0,90.0,89.7169811321,90.3846153846,89.8076923077,333323.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,4462104.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,3282458.0
282.0,281.93877551,281.93877551,281.078431373,281.0,281.0,282.0,2430493.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,2168351.0
65.0,65.0,65.0,65.0,65.0,65.0,65.0,3741218.0
299.0,299.0,299.0,299.0,299.0,299.0,299.0,1775140.0
50.0,50.0,50.0,50.0,60.0,60.0,50.0,4842624.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,3244978.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,2496055.0
150.0,150.0,150.0,150.0,300.0,300.0,150.0,4331067.0
215.0,215.0,215.0,215.0,215.0,215.0,215.0,4391863.0
275.0,275.0,275.0,275.0,325.0,325.0,275.0,4134482.0
128.431372549,128.62745098,128.431372549,128.4,128.4,128.0,128.6,3282515.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,4724308.0
80.0,80.0,80.0,80.0,120.0,120.0,80.0,4396638.0
95.0,95.0,95.0,95.0,95.0,95.0,95.0,792163.0
94.0,94.0,94.0,94.0,110.0,110.0,94.0,2758251.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,1644146.0
895.0,895.0,895.0,895.0,995.0,995.0,895.0,3610235.0
129.0,129.0,129.0,129.0,129.0,129.0,129.0,4855428.0
128.787878788,128.846153846,129.242424242,129.032258065,128.5,128.28125,128.333333333,121110.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,3544719.0
58.0,58.0,58.0,58.0,58.0,58.0,58.0,2889377.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,1311688.0
59.0,59.0,59.0,59.0,66.0,66.0,59.0,2620043.0
195.0,195.0,195.0,195.0,195.0,195.0,195.0,5818.0
40.0,40.0,40.0,40.0,40.0,40.0,40.0,3937979.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,923327.0
70.0,70.0,70.0,70.0,70.0,70.0,70.0,3675840.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,2889414.0
179.0,179.0,179.0,179.0,179.0,179.0,179.0,857810.0
110.0,110.0,110.0,110.0,125.0,125.0,110.0,1807106.0
499.0,499.0,499.0,499.0,499.0,499.0,499.0,136923.0
300.0,300.0,300.0,300.0,375.0,375.0,300.0,3544796.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,3741405.0
165.0,165.0,165.0,165.0,165.0,165.0,165.0,908015.0
150.0,150.0,150.0,150.0,175.0,175.0,150.0,3544800.0
299.0,299.0,299.0,299.0,349.0,349.0,299.0,765563.0
462.254901961,462.254901961,462.254901961,462.5,475.0,475.0,462.254901961,5862.0
1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2261969.0
240.0,240.0,240.0,240.0,240.0,240.0,240.0,2954989.0
155.0,155.0,155.0,155.0,155.0,155.0,155.0,3348212.0
79.25,80.0,80.0,80.0,80.0,79.25,79.25,1185525.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,3544828.0
143.901960784,143.901960784,144.192307692,144.192307692,144.192307692,144.68627451,143.901960784,1775357.0
59.0,59.0,59.0,59.0,69.0,69.0,59.0,2168583.0
78.7659574468,79.3777777778,79.4,80.1555555556,80.1555555556,80.1333333333,78.375,4658958.0
151.456521739,151.533333333,151.680851064,151.869565217,150.85106383,150.666666667,151.456521739,1971983.0
348.0,348.0,348.0,348.0,412.0,412.0,348.0,3741457.0
82.0,82.0,82.0,82.0,82.0,82.0,82.0,3020565.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,4462368.0
160.0,160.0,160.0,160.0,160.0,160.0,160.0,1120039.0
300.0,300.0,300.0,300.0,300.0,300.0,300.0,2496305.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,5945.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,3741504.0
74.0,74.0,74.0,73.5454545455,69.0,69.0,73.5454545455,2496331.0
123.653846154,123.653846154,123.653846154,123.653846154,123.846153846,123.921568627,123.725490196,1316691.0
150.0,150.0,150.0,150.0,155.0,155.0,150.0,530277.0
177.085106383,178.333333333,178.333333333,178.333333333,188.111111111,187.222222222,178.555555556,71534.0
35.0,35.0,35.0,35.0,35.0,35.0,35.0,3802088.0
99.0,99.0,99.0,99.0,99.0,99.0,99.0,3479417.0
45.0,45.0,45.0,45.0,45.0,45.0,45.0,2168700.0
60.0,60.0,60.0,60.0,62.0,62.0,60.0,1316737.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,4855682.0
79.0,79.0,79.0,79.0,79.0,79.0,79.0,4396939.0
150.0,150.0,150.0,150.0,150.943396226,150.980392157,150.0,4222874.0
425.0,425.0,437.5,429.411764706,460.096153846,459.803921569,427.450980392,1972126.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,137121.0
140.0,140.0,140.0,140.0,140.0,140.0,140.0,3479461.0
88.8076923077,88.8076923077,88.8076923077,88.8076923077,88.6226415094,88.6153846154,88.8076923077,4069287.0
110.288461538,110.288461538,110.0,110.0,110.754716981,110.288461538,110.288461538,923566.0
350.0,350.0,350.0,350.0,350.0,350.0,350.0,2168753.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,4331444.0
149.115384615,153.173913043,155.727272727,158.913043478,161.826086957,155.727272727,155.333333333,4659130.0
115.0,115.0,115.0,115.0,115.0,115.0,115.0,4855739.0
185.480769231,185.480769231,185.480769231,185.0,196.320754717,196.346153846,186.538461538,858045.0
225.0,225.0,225.0,225.0,225.188679245,225.192307692,225.192307692,601762.0
125.0,125.0,125.0,125.0,125.0,125.0,125.0,989136.0
139.0,139.0,139.0,139.0,139.0,139.0,139.0,3479507.0
95.8163265306,96.1224489796,96.1224489796,96.0416666667,96.25,96.170212766,95.8163265306,4397013.0
42.0,42.0,42.0,42.0,42.0,42.0,42.0,4855767.0
180.0,180.0,180.0,180.0,180.0,180.0,180.0,1534332.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,3610598.0
85.0,85.0,85.0,85.0,85.0,85.0,85.0,4003816.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,3020778.0
142.0,142.0,142.0,142.0,142.48,142.458333333,142.48,1185780.0
800.0,800.0,800.0,800.0,800.0,800.0,800.0,1841151.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,1447937.0
191.224489796,192.040816327,192.857142857,192.857142857,190.68627451,187.8,188.979591837,4790279.0
166.37254902,165.392156863,166.862745098,166.057692308,166.442307692,165.980392157,164.705882353,6171.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,3414045.0
175.0,175.0,175.0,175.0,176.41509434,176.442307692,176.442307692,361477.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,4724783.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,2496560.0
189.0,189.0,189.0,189.0,189.0,189.75,189.0,4069425.0
167.708333333,167.708333333,167.959183673,167.959183673,166.764705882,168.020833333,164.591836735,1257139.0
195.0,195.0,195.0,195.0,195.0,195.0,195.0,2889781.0
45.0,45.0,45.0,45.0,45.0,45.0,45.0,989241.0
145.0,145.0,145.0,145.0,145.0,145.0,145.0,3676218.0
139.769230769,139.833333333,139.0,139.0,20.0,20.0,139.833333333,2824253.0
173.444444444,173.444444444,174.0,174.0,174.0,173.444444444,173.464285714,3479614.0
225.0,225.0,225.0,225.0,225.0,225.0,225.0,661586.0
193.846153846,193.846153846,193.846153846,193.846153846,193.846153846,194.4,193.846153846,4659285.0
124.0,124.0,124.0,124.0,149.943396226,149.961538462,124.019230769,3479639.0
150.0,150.0,150.0,150.0,152.173913043,152.272727273,150.0,3561828.0
150.0,150.0,150.0,150.0,175.0,175.0,175.0,3938401.0
75.0,75.0,75.0,75.0,78.0,78.0,75.0,2753554.0
50.0,50.0,50.0,50.0,65.0,65.0,50.0,4069488.0
185.862068966,185.862068966,185.862068966,187.24137931,187.24137931,187.142857143,186.0,4790386.0
228.230769231,229.0,229.0,229.0,194.886792453,194.884615385,228.230769231,1841277.0
85.0,85.0,85.0,85.0,85.0,85.0,85.0,792706.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,2496643.0
70.0,70.0,70.0,70.0,70.0,70.0,70.0,71812.0
73.0,73.0,73.0,73.0,73.0,73.0,73.0,71816.0
84.7843137255,84.7843137255,84.7843137255,84.7843137255,84.8,84.7647058824,84.7843137255,530576.0
160.0,160.0,160.0,160.0,160.0,160.0,160.0,4331666.0
146.723404255,145.729166667,146.510638298,146.510638298,160.787234043,160.875,146.723404255,268439.0
275.0,275.0,275.0,275.0,325.0,325.0,275.0,2365595.0
52.0,52.0,52.0,52.0,52.0,52.0,52.0,4752410.0
70.0,70.0,70.0,70.0,70.0,70.0,70.0,3152039.0
110.0,110.0,110.0,110.0,110.0,110.0,110.0,4331691.0
300.0,300.0,300.0,300.0,300.0,300.0,300.0,4587321.0
35.0,35.0,35.0,35.0,35.0,35.0,35.0,3676336.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,2207432.0
109.215686275,109.230769231,109.230769231,109.215686275,109.423076923,109.2,109.2,1615083.0
800.0,800.0,800.0,800.0,800.0,800.0,800.0,2103480.0
85.0,85.0,85.0,85.0,85.0,85.0,85.0,4331707.0
50.0,50.0,50.0,50.0,50.358490566,50.3653846154,50.0,1972414.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,4069577.0
65.9230769231,65.9230769231,65.9230769231,65.6666666667,65.6666666667,65.6666666667,65.9230769231,4069584.0
399.0,399.0,399.0,399.0,399.0,399.0,399.0,399577.0
195.0,195.0,195.0,195.0,195.0,195.0,195.0,1251561.0
90.0,90.0,90.0,90.0,90.0,90.0,90.0,2431210.0
105.0,105.0,105.0,105.0,105.0,105.0,105.0,2365676.0
145.0,145.0,145.0,145.0,145.0,145.0,145.0,1251566.0
55.1470588235,55.1428571429,55.0,55.0,55.0,55.0,55.0,989423.0
70.1923076923,70.1923076923,70.4038461538,70.4038461538,70.4038461538,70.5098039216,70.6730769231,101735.0
261.875,262.195121951,258.697674419,263.58974359,267.179487179,263.75,264.146341463,1448186.0
125.0,125.0,125.0,125.0,125.0,125.0,125.0,2038017.0
170.0,170.0,170.0,170.0,169.574468085,170.0,170.0,792835.0
65.0,65.0,65.0,65.0,65.0,65.0,65.0,268549.0
55.0,55.0,55.0,55.0,55.0,55.0,55.0,4118914.0
80.8823529412,79.9803921569,79.9803921569,79.9803921569,78.9215686275,78.92,80.8461538462,3217684.0
60.0,60.0,60.0,60.0,60.0,60.0961538462,60.0,1388249.0
90.0,90.0,90.0,90.0,90.0,90.0,90.0,399640.0
198.076923077,198.076923077,198.076923077,198.076923077,198.076923077,198.039215686,198.076923077,71964.0
95.0,95.0,95.0,95.0,95.0,95.0,95.0,71970.0
110.208333333,109.791666667,110.0,109.8,109.8,110.4,110.425531915,798429.0
71.4705882353,71.4705882353,71.4705882353,71.4705882353,77.6470588235,77.4509803922,71.6666666667,989488.0
380.0,380.0,380.0,380.0,380.0,380.0,380.0,1906993.0
350.0,350.0,350.0,350.0,350.0,350.0,350.0,4462901.0
100.961538462,100.961538462,100.0,100.0,110.0,110.0,100.961538462,4118921.0
89.0,89.0,89.0,89.0,89.0,89.0,89.0,4069692.0
139.625,139.625,139.625,139.625,138.342857143,138.558823529,139.606060606,4135234.0
79.3269230769,79.3269230769,79.3269230769,79.3269230769,79.3269230769,79.3461538462,79.3269230769,590903.0
61.0,61.0,61.3076923077,61.3076923077,61.0754716981,61.0,61.0,923980.0
139.761904762,138.863636364,138.571428571,139.523809524,139.302325581,139.268292683,140.243902439,661847.0
55.0,55.0,55.0,55.0,55.0,55.0,55.0,596312.0
45.0,45.0,45.0,45.0,45.0,45.0,45.0,4069722.0
275.0,275.0,275.0,275.0,275.0,275.0,275.0,4331868.0
95.0,95.0,95.0,98.9024390244,98.5294117647,98.6,98.6734693878,4069727.0
55.0,55.0,55.0,55.0,55.0,55.0,55.0,2365792.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,2627940.0
258.205128205,258.205128205,258.205128205,258.205128205,257.317073171,259.25,260.5,3742060.0
99.85,99.85,99.85,99.85,99.85,99.85,99.85,776594.0
60.0,60.0,60.0,60.0,60.0,60.0,60.0,3479921.0
62.0,62.0,62.0,62.0,62.0,62.0,62.0,1907058.0
80.0,80.0,80.0,80.0,80.0,80.0,80.0,727414.0
90.0,90.0,90.0,90.0,90.0,90.0,90.0,3807617.0
150.694444444,150.694444444,150.694444444,150.694444444,150.0,150.714285714,150.694444444,2038151.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,4397455.0
51.5384615385,50.7692307692,50.7692307692,50.7692307692,51.6981132075,51.7307692308,51.5384615385,3496345.0
195.0,195.0,195.0,195.0,195.0,195.0,195.0,1186201.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,3813103.0
145.0,145.0,145.0,145.0,145.0,145.0,145.0,4856222.0
155.8,155.8,156.0,156.0,156.0,156.916666667,156.346938776,137635.0
108.571428571,108.367346939,108.958333333,108.958333333,108.541666667,109.361702128,108.958333333,4659620.0
216.384615385,216.384615385,216.384615385,216.384615385,215.79245283,215.730769231,216.384615385,596391.0
199.0,199.0,199.0,199.0,199.0,199.0,199.0,4725161.0
142.173913043,141.904761905,141.904761905,142.272727273,142.272727273,143.043478261,142.173913043,661954.0
238.215686275,239.08,238.62745098,238.411764706,264.346153846,264.254901961,238.0,2693580.0
140.0,140.0,140.0,140.0,140.0,140.0,140.0,3283405.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,4288361.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,3283409.0
109.0,109.0,109.0,110.961538462,112.538461538,112.68,112.68,3283426.0
155.0,155.0,155.0,155.0,155.0,155.0,155.0,6628.0
65.0,65.0,65.0,65.0,65.0,65.0,65.0,3545591.0
109.0,109.0,109.0,109.0,135.0,135.0,109.0,3414521.0
125.0,125.0,125.0,125.0,125.0,125.0,125.0,3354367.0
60.0,60.0,60.0,60.0,65.0,65.0,60.0,596482.0
165.0,165.0,165.0,165.0,165.0,165.0,165.0,4725251.0
199.0,199.0,199.0,199.0,199.0,199.0,199.0,530949.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,667375.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,4332040.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,3873299.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,1055260.0
99.0,99.0,99.0,99.0,99.0,99.0,99.0,2431517.0
179.29787234,179.29787234,179.29787234,179.52173913,169.0,169.0,179.52173913,2431520.0
333.782608696,333.782608696,328.347826087,330.52173913,343.047619048,342.902439024,336.777777778,4069928.0
95.0,95.0,95.0,95.0,95.0,95.0,95.0,3217961.0
39.0,39.0,39.0,39.0,55.0,55.0,39.0,1317422.0
119.0,119.0,119.0,119.0,119.0,119.0,119.0,918621.0
79.0,79.0,79.0,79.0,99.0,99.0,79.0,1448496.0
165.865384615,165.673076923,165.673076923,165.673076923,165.0,165.0,166.153846154,4463160.0
399.0,399.0,399.0,399.0,399.0,399.0,399.0,4463164.0
149.0,149.0,149.0,149.0,149.0,149.0,149.0,3676739.0
238.75,241.666666667,241.666666667,243.75,243.75,238.75,236.0,268868.0
60.0,60.0,60.0,60.0,60.0,60.0,60.0,4463174.0
30.0,30.0,30.0,30.0,30.0,30.0,30.0,858695.0
170.0,170.0,170.0,170.0,170.892857143,170.0,170.0,1251912.0
55.0,55.0,55.0,55.0,55.0,55.0,55.0,72265.0
198.888888889,198.888888889,198.888888889,198.888888889,197.0,197.777777778,197.894736842,4659791.0
60.0,60.0,60.0,60.0,60.0,60.0,60.0,4725338.0
540.0,540.0,540.0,540.0,540.0,540.0,540.0,1317479.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,203370.0
40.0,40.0,40.0,40.0,40.0,40.0,40.0,2431607.0
145.0,145.0,145.0,145.0,145.0,145.0,145.0,1645181.0
60.0,60.0,60.0,60.0,60.0,60.0,60.0,3349129.0
69.0,69.0,69.0,69.0,69.0,69.0,69.0,3938956.0
99.8222222222,100.152173913,100.127659574,100.127659574,99.8409090909,100.318181818,99.9545454545,531091.0
168.0,168.0,168.076923077,168.137254902,168.137254902,168.058823529,168.058823529,4790933.0
171.875,170.408163265,171.428571429,171.428571429,172.916666667,171.354166667,171.875,400039.0
240.0,240.0,240.0,240.0,240.0,240.0,240.0,531112.0
132.045454545,130.0,130.0,130.0,132.045454545,132.142857143,132.045454545,3611314.0
89.0,89.0,89.0,89.0,89.0,89.0,89.0,3976991.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,4922047.0
195.0,195.0,195.0,195.0,195.0,195.0,195.0,2993952.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,2038471.0
132.765957447,134.673913043,136.555555556,136.555555556,134.673913043,136.0,138.181818182,4659917.0
365.0,365.0,365.0,365.0,365.0,365.0,365.0,3414741.0
90.0,90.0,90.0,90.0,170.0,170.0,90.0,1514198.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,3856847.0
140.0,140.0,140.0,140.0,140.0,140.0,140.0,3807966.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,2366177.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,4070120.0
90.0,90.0,90.0,90.0,90.0,90.0,90.0,4135665.0
95.0,95.0,95.0,95.0,119.0,119.0,95.8461538462,1448691.0
300.0,300.0,300.0,300.0,300.0,300.0,300.0,4070133.0
98.0,98.0,98.0,99.3,89.0,89.0,98.0,229367.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,4135674.0
75.0,75.0,75.0,75.0,80.0,80.0,75.0,4070140.0
133.0,133.0,133.0,133.0,150.0,150.0,133.0,1300950.0
450.0,450.0,450.0,450.0,450.0,450.0,450.0,531208.0
48.4324324324,48.0,48.4324324324,48.4210526316,60.8837209302,60.8837209302,50.1860465116,4070169.0
47.0,47.0,47.0,47.0,47.0,47.0,47.0,4856602.0
160.0,160.0,160.0,160.0,160.0,160.0,160.0,1448735.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,1956317.0
65.1538461538,65.1538461538,65.1538461538,65.1153846154,65.1886792453,65.1923076923,65.1153846154,4594480.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,3873588.0
50.0,50.0,50.0,50.0,51.0869565217,50.0,50.0,3742519.0
99.0,99.0,99.0,99.0,99.0,99.0,99.0,3414843.0
210.0,210.0,210.0,210.0,210.0,210.0,210.0,4856642.0
300.0,300.0,300.0,300.0,350.0,350.0,300.0,4435766.0
119.117647059,119.115384615,119.0,119.0,119.0,119.0,119.0,1514314.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,3283795.0
215.212765957,218.369565217,218.333333333,218.333333333,218.333333333,215.212765957,216.739130435,2104149.0
179.0,179.0,179.0,179.0,200.0,200.0,179.0,4660054.0
150.0,150.0,150.0,150.0,165.714285714,165.714285714,154.285714286,3808093.0
99.0,99.0,99.0,99.0,99.0,99.0,99.0,4725601.0
33.0,33.0,33.0,33.0,33.0,33.0,33.0,4660071.0
160.0,160.0,160.0,160.0,160.0,160.0,160.0,4922220.0
85.0,85.0,85.0,85.0,85.7142857143,85.7692307692,85.0,269170.0
175.0,175.0,175.0,175.0,176.886792453,175.0,175.0,531316.0
118.695652174,119.565217391,118.8,118.076923077,118.387096774,118.571428571,118.0,3808119.0
70.0,70.0,70.0,70.0,70.0,70.0,70.0,7036.0
249.0,249.0,249.0,249.0,249.0,249.0,249.0,3349376.0
65.0,65.0,65.0,65.0,65.0,65.0,65.0,662402.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,334724.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,531335.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,859023.0
110.0,110.0,110.0,110.0,110.0,110.0,111.304347826,3283867.0
60.0,60.0,60.0,60.0,60.0,60.0,60.0,3742622.0
94.9038461538,94.9038461538,94.9038461538,94.9038461538,97.1538461538,97.5098039216,95.2156862745,2825127.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,4135848.0
109.0,109.0,109.0,109.0,109.0,105.666666667,107.0,531373.0
182.769230769,182.769230769,182.769230769,182.769230769,184.018867925,180.846153846,181.807692308,248865.0
65.0,65.0,65.0,65.0,65.0,65.0,65.0,3354441.0
190.0,190.0,190.0,190.0,220.0,220.0,190.0,7097.0
77.3461538462,77.3461538462,77.3461538462,77.1176470588,77.1176470588,77.48,77.36,1186746.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,4594620.0
60.0,60.0,60.0,60.0,65.0,65.0,60.0,334781.0
85.0,85.0,85.0,85.0,85.0,85.0,85.0,4135876.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,3694803.0
75.0,75.0,75.0,75.0,75.0,74.68,75.0,3218381.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,3349461.0
90.0,90.0,90.0,90.0,90.0,90.0,90.0,4261029.0
100.0,100.0,100.0,100.0,113.58490566,113.557692308,100.0,4266978.0
58.0,58.0,58.0,58.0,58.0,58.0,58.0,269283.0
70.0,70.0,70.0,70.0,70.0,70.0,70.0,3808230.0
40.0,40.0,40.0,40.0,40.0,40.0,40.0,924658.0
800.0,800.0,800.0,800.0,800.0,800.0,800.0,2169847.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,2431992.0
320.0,320.0,320.0,320.0,320.0,320.0,320.0,1252358.0
195.0,195.0,195.0,195.0,195.0,195.0,195.0,1514504.0
146.666666667,146.666666667,146.666666667,145.0,145.0,147.5,146.666666667,531465.0
99.0,99.0,99.0,99.0,99.0,99.0,99.0,138251.0
69.0,69.0,69.0,69.0,69.9433962264,69.9615384615,69.7692307692,4719789.0
158.181818182,158.571428571,158.636363636,158.695652174,158.333333333,158.260869565,158.333333333,1121299.0
160.0,160.0,160.0,160.0,160.0,160.0,160.0,3873814.0
250.0,250.0,250.0,250.0,295.0,295.0,250.0,269337.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,4332572.0
250.0,250.0,250.0,250.0,250.0,250.0,250.0,2694173.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,859167.0
89.0,89.0,89.0,89.0,89.0,89.0,89.0,465958.0
240.0,240.0,240.0,240.0,260.0,260.0,240.0,1449004.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,1776696.0
90.0,90.0,90.0,90.0,90.0,90.0,90.0,3873849.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,2563135.0
73.8095238095,74.0909090909,74.2857142857,74.2857142857,80.0,80.0,73.8095238095,4457654.0
130.0,130.0,130.0,130.0,130.0,130.0,130.0,4856906.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,3677261.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,7249.0
199.0,199.0,199.0,199.0,199.0,199.0,199.0,4791381.0
89.1666666667,89.1666666667,89.1666666667,88.5416666667,88.4,90.8333333333,91.4583333333,2119216.0
200.0,200.0,200.0,200.0,200.0,200.0,200.0,2104409.0
175.0,175.0,175.0,175.0,185.0,185.0,175.0,2038874.0
130.0,130.0,130.0,130.0,130.0,130.0,130.0,361658.0
152.111111111,152.159090909,152.261904762,151.744186047,165.0,165.0,152.111111111,3218526.0
146.166666667,147.5,147.5,147.5,147.5,146.034482759,144.516129032,907792.0
136.346938776,137.333333333,139.212765957,140.304347826,138.565217391,138.555555556,138.14893617,1645667.0
99.0,99.0,99.0,99.0,99.0,99.0,99.0,4594790.0
55.0,55.0,55.0,55.0,55.0,55.0,55.0,2825322.0
65.0,65.0,65.0,65.0,65.0,65.0,65.0,4660344.0
225.0,225.0,225.0,225.0,225.0,225.0,225.0,2694274.0
78.3333333333,78.3333333333,78.3333333333,78.3333333333,83.9189189189,83.8888888889,78.3333333333,3299862.0
179.0,179.0,179.0,179.0,219.0,219.0,179.0,4395315.0
135.0,135.0,135.0,135.0,135.0,135.0,135.0,2694288.0
106.458333333,105.9375,106.770833333,106.020408163,106.914893617,107.717391304,108.404255319,72855.0
275.0,275.0,275.0,275.0,275.0,275.0,275.0,4660380.0
33.0,33.0,33.0,33.0,33.0,33.0,33.0,400546.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,1121448.0
150.0,150.0,150.0,150.0,150.0,150.0,150.0,4005051.0
253.568181818,250.97826087,250.8,250.6875,255.02,254.574468085,255.191489362,4725949.0
175.0,175.0,175.0,175.0,185.0,185.0,175.0,4857027.0
800.0,800.0,800.0,800.0,800.0,800.0,800.0,3349702.0
150.909090909,150.869565217,150.869565217,150.833333333,150.909090909,150.952380952,150.869565217,1055945.0
75.0,75.0,75.0,75.0,75.0,75.0,75.0,4857038.0
128.0,128.0,128.0,128.0,128.0,128.0,128.0,1776847.0
110.0,110.0,110.0,110.0,110.0,110.0,110.0,4594899.0
59.0476190476,59.0476190476,59.0476190476,59.0476190476,59.0476190476,59.0243902439,59.0476190476,1121497.0
35.0,35.0,35.0,35.0,50.0,50.0,35.0,1121502.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,4857075.0
189.0,189.375,188.793103448,189.193548387,188.636363636,188.225806452,188.636363636,3153140.0
423.8,423.8,423.8,423.235294118,447.843137255,447.884615385,423.235294118,3284230.0
89.0,89.0,89.0,89.0,99.4905660377,99.5,89.0,924938.0
150.0,150.0,150.0,150.0,170.0,170.0,150.0,3218702.0
450.0,450.0,450.0,450.0,450.0,450.0,450.0,165080.0
140.0,140.0,140.0,140.0,140.0,140.0,140.0,4594970.0
173.0,172.846153846,173.0,172.076923077,172.870967742,173.444444444,173.642857143,4324388.0
59.2702702703,59.2702702703,59.2702702703,59.2702702703,59.5263157895,59.2702702703,59.2702702703,3153181.0
225.0,225.0,225.0,225.0,225.0,225.0,225.0,204065.0
130.0,130.0,130.0,130.0,136.274509804,136.4,136.274509804,4594993.0
125.0,125.0,125.0,125.0,135.0,135.0,125.0,3452809.0
130.0,130.0,130.0,130.0,130.0,130.0,130.0,4136252.0
